Names,frequency
nirmala,1
nirmalya,1
nirmay,1
niramay,1
niralika,1
nirali,1
nindusha,1
nimna,1
nimy,1
nimya,1
nina,1
ninaad,1
ninad,1
ninarika,1
ninisha,1
nirajit,1
ninu,1
nipa,1
nipeksha,1
nipun,1
nirad,1
niradhara,1
niraj,1
niju,1
nijith,1
neelim,1
nibaal,1
neeti,1
neetika,1
neetu,1
neha,1
nehan,1
neharica,1
neharika,1
nehha,1
neinika,1
nesayem,1
nessa,1
nesvin,1
netra,1
netravati,1
neva,1
nevan,1
neya,1
neetha,1
neeta,1
neeshma,1
neema,1
neelja,1
neelkamal,1
neelkamala,1
neelkant,1
neelkanth,1
neelmadhav,1
neelotpal,1
neena,1
neeshesh,1
neenu,1
